"Name","Provider","MaximumSize","Retention","IsEnabled","IsClassic","LogType","Isolation","DebugGuid","Providers","FilePath","SecurityDescriptor"
"Microsoft-Windows-NetworkProvisioning/Analytic","Microsoft-Windows-NetworkProvisioning","1028","Retain","False","False","Analytical","Application","00000000-0000-0000-0000-000000000000","1","%SystemRoot%\System32\Winevt\Logs\Microsoft-Windows-NetworkProvisioning%4Analytic.etl","O:BAG:SYD:(A;;0x2;;;S-1-15-2-1)(A;;0xf0007;;;SY)(A;;0x7;;;BA)(A;;0x7;;;SO)(A;;0x3;;;IU)(A;;0x3;;;SU)(A;;0x3;;;S-1-5-3)(A;;0x3;;;S-1-5-33)(A;;0x1;;;S-1-5-32-573)"
"Microsoft-Windows-NetworkProvisioning/Operational","Microsoft-Windows-NetworkProvisioning","1028","Circular","True","False","Operational","Application","00000000-0000-0000-0000-000000000000","1","%SystemRoot%\System32\Winevt\Logs\Microsoft-Windows-NetworkProvisioning%4Operational.evtx","O:BAG:SYD:(A;;0x2;;;S-1-15-2-1)(A;;0xf0007;;;SY)(A;;0x7;;;BA)(A;;0x7;;;SO)(A;;0x3;;;IU)(A;;0x3;;;SU)(A;;0x3;;;S-1-5-3)(A;;0x3;;;S-1-5-33)(A;;0x1;;;S-1-5-32-573)"
"Microsoft-Windows-NetworkSecurity/Debug","Microsoft-Windows-NetworkSecurity","1028","Retain","False","False","Debug","Application","00000000-0000-0000-0000-000000000000","1","%SystemRoot%\System32\Winevt\Logs\Microsoft-Windows-NetworkSecurity%4Debug.etl","O:BAG:SYD:(A;;0x2;;;S-1-15-2-1)(A;;0xf0007;;;SY)(A;;0x7;;;BA)(A;;0x7;;;SO)(A;;0x3;;;IU)(A;;0x3;;;SU)(A;;0x3;;;S-1-5-3)(A;;0x3;;;S-1-5-33)(A;;0x1;;;S-1-5-32-573)"
"Microsoft-Windows-NetworkStatus/Analytic","Microsoft-Windows-NetworkStatus","1028","Retain","False","False","Analytical","Application","00000000-0000-0000-0000-000000000000","1","%SystemRoot%\System32\Winevt\Logs\Microsoft-Windows-NetworkStatus%4Analytic.etl","O:BAG:SYD:(A;;0x2;;;S-1-15-2-1)(A;;0xf0007;;;SY)(A;;0x7;;;BA)(A;;0x7;;;SO)(A;;0x3;;;IU)(A;;0x3;;;SU)(A;;0x3;;;S-1-5-3)(A;;0x3;;;S-1-5-33)(A;;0x1;;;S-1-5-32-573)"
"Microsoft-Windows-NFC-Class-Extension/Analytical","Microsoft-Windows-NFC-ClassExtension","1028","Retain","False","False","Analytical","Application","00000000-0000-0000-0000-000000000000","1","%SystemRoot%\System32\Winevt\Logs\Microsoft-Windows-NFC-Class-Extension%4Analytical.etl","O:BAG:SYD:(A;;0x2;;;S-1-15-2-1)(A;;0xf0007;;;SY)(A;;0x7;;;BA)(A;;0x7;;;SO)(A;;0x3;;;IU)(A;;0x3;;;SU)(A;;0x3;;;S-1-5-3)(A;;0x3;;;S-1-5-33)(A;;0x1;;;S-1-5-32-573)"
"Microsoft-Windows-NlaSvc/Diagnostic","Microsoft-Windows-NlaSvc","1028","Retain","False","False","Analytical","Application","00000000-0000-0000-0000-000000000000","1","%SystemRoot%\System32\Winevt\Logs\Microsoft-Windows-NlaSvc%4Diagnostic.etl","O:BAG:SYD:(A;;0x2;;;S-1-15-2-1)(A;;0xf0007;;;SY)(A;;0x7;;;BA)(A;;0x7;;;SO)(A;;0x3;;;IU)(A;;0x3;;;SU)(A;;0x3;;;S-1-5-3)(A;;0x3;;;S-1-5-33)(A;;0x1;;;S-1-5-32-573)"
"Microsoft-Windows-NlaSvc/Operational","Microsoft-Windows-NlaSvc","1028","Circular","True","False","Operational","Application","00000000-0000-0000-0000-000000000000","1","%SystemRoot%\System32\Winevt\Logs\Microsoft-Windows-NlaSvc%4Operational.evtx","O:BAG:SYD:(A;;0x2;;;S-1-15-2-1)(A;;0xf0007;;;SY)(A;;0x7;;;BA)(A;;0x7;;;SO)(A;;0x3;;;IU)(A;;0x3;;;SU)(A;;0x3;;;S-1-5-3)(A;;0x3;;;S-1-5-33)(A;;0x1;;;S-1-5-32-573)"
"Microsoft-Windows-Ntfs/Operational","Microsoft-Windows-Ntfs","1028","Circular","True","False","Operational","System","00000000-0000-0000-0000-000000000000","1","%SystemRoot%\System32\Winevt\Logs\Microsoft-Windows-Ntfs%4Operational.evtx","O:BAG:SYD:(A;;0xf0007;;;SY)(A;;0x7;;;BA)(A;;0x3;;;BO)(A;;0x5;;;SO)(A;;0x1;;;IU)(A;;0x3;;;SU)(A;;0x1;;;S-1-5-3)(A;;0x2;;;S-1-5-33)(A;;0x1;;;S-1-5-32-573)"
"Microsoft-Windows-Ntfs/Performance","Microsoft-Windows-Ntfs","1028","Retain","False","False","Analytical","System","00000000-0000-0000-0000-000000000000","1","%SystemRoot%\System32\Winevt\Logs\Microsoft-Windows-Ntfs%4Performance.etl","O:BAG:SYD:(A;;0xf0007;;;SY)(A;;0x7;;;BA)(A;;0x3;;;BO)(A;;0x5;;;SO)(A;;0x1;;;IU)(A;;0x3;;;SU)(A;;0x1;;;S-1-5-3)(A;;0x2;;;S-1-5-33)(A;;0x1;;;S-1-5-32-573)"
"Microsoft-Windows-Ntfs/WHC","Microsoft-Windows-Ntfs","1028","Circular","True","False","Operational","System","00000000-0000-0000-0000-000000000000","1","%SystemRoot%\System32\Winevt\Logs\Microsoft-Windows-Ntfs%4WHC.evtx","O:BAG:SYD:(A;;0xf0007;;;SY)(A;;0x7;;;BA)(A;;0x3;;;BO)(A;;0x5;;;SO)(A;;0x1;;;IU)(A;;0x3;;;SU)(A;;0x1;;;S-1-5-3)(A;;0x2;;;S-1-5-33)(A;;0x1;;;S-1-5-32-573)"
"Microsoft-Windows-NTLM/Operational","Microsoft-Windows-NTLM","1028","Circular","True","False","Operational","System","00000000-0000-0000-0000-000000000000","2","%SystemRoot%\System32\Winevt\Logs\Microsoft-Windows-NTLM%4Operational.evtx","O:BAG:SYD:(A;;0xf0007;;;SY)(A;;0x7;;;BA)(A;;0x3;;;BO)(A;;0x5;;;SO)(A;;0x1;;;IU)(A;;0x3;;;SU)(A;;0x1;;;S-1-5-3)(A;;0x2;;;S-1-5-33)(A;;0x1;;;S-1-5-32-573)"
"Microsoft-Windows-ntshrui","Microsoft-Windows-ntshrui","1028","Retain","False","False","Analytical","Application","00000000-0000-0000-0000-000000000000","1","%SystemRoot%\System32\Winevt\Logs\Microsoft-Windows-ntshrui.etl","O:BAG:SYD:(A;;0x2;;;S-1-15-2-1)(A;;0xf0007;;;SY)(A;;0x7;;;BA)(A;;0x7;;;SO)(A;;0x3;;;IU)(A;;0x3;;;SU)(A;;0x3;;;S-1-5-3)(A;;0x3;;;S-1-5-33)(A;;0x1;;;S-1-5-32-573)"
"Microsoft-Windows-ntshrui-perf","Microsoft-Windows-ntshrui","1028","Retain","False","False","Analytical","Application","00000000-0000-0000-0000-000000000000","1","%SystemRoot%\System32\Winevt\Logs\Microsoft-Windows-ntshrui-perf.etl","O:BAG:SYD:(A;;0x2;;;S-1-15-2-1)(A;;0xf0007;;;SY)(A;;0x7;;;BA)(A;;0x7;;;SO)(A;;0x3;;;IU)(A;;0x3;;;SU)(A;;0x3;;;S-1-5-3)(A;;0x3;;;S-1-5-33)(A;;0x1;;;S-1-5-32-573)"
"Microsoft-Windows-NWiFi/Diagnostic","Microsoft-Windows-NWiFi","1028","Retain","False","False","Analytical","Application","00000000-0000-0000-0000-000000000000","1","%SystemRoot%\System32\Winevt\Logs\Microsoft-Windows-NWiFi%4Diagnostic.etl","O:BAG:SYD:(A;;0x2;;;S-1-15-2-1)(A;;0xf0007;;;SY)(A;;0x7;;;BA)(A;;0x7;;;SO)(A;;0x3;;;IU)(A;;0x3;;;SU)(A;;0x3;;;S-1-5-3)(A;;0x3;;;S-1-5-33)(A;;0x1;;;S-1-5-32-573)"
"Microsoft-Windows-OfflineFiles/Analytic","Microsoft-Windows-OfflineFiles","1028","Retain","False","False","Analytical","Custom","00000000-0000-0000-0000-000000000000","1","%SystemRoot%\System32\Winevt\Logs\Microsoft-Windows-OfflineFiles%4Analytic.etl","O:BAG:SYD:(D;;0xf0007;;;AN)(D;;0xf0007;;;BG)(A;;0x7;;;SY)(A;;0x7;;;BA)(A;;0x2;;;WD)"
"Microsoft-Windows-OfflineFiles/Debug","Microsoft-Windows-OfflineFiles","1028","Retain","False","False","Debug","Custom","00000000-0000-0000-0000-000000000000","1","%SystemRoot%\System32\Winevt\Logs\Microsoft-Windows-OfflineFiles%4Debug.etl","O:BAG:SYD:(D;;0xf0007;;;AN)(D;;0xf0007;;;BG)(A;;0x7;;;SY)(A;;0x7;;;BA)(A;;0x2;;;WD)"
"Microsoft-Windows-OfflineFiles/Operational","Microsoft-Windows-OfflineFiles","1028","Circular","True","False","Operational","Application","00000000-0000-0000-0000-000000000000","1","%SystemRoot%\System32\Winevt\Logs\Microsoft-Windows-OfflineFiles%4Operational.evtx","O:BAG:SYD:(A;;0x2;;;S-1-15-2-1)(A;;0xf0007;;;SY)(A;;0x7;;;BA)(A;;0x7;;;SO)(A;;0x3;;;IU)(A;;0x3;;;SU)(A;;0x3;;;S-1-5-3)(A;;0x3;;;S-1-5-33)(A;;0x1;;;S-1-5-32-573)"
"Microsoft-Windows-OfflineFiles/SyncLog","Microsoft-Windows-OfflineFiles","1028","Retain","False","False","Analytical","Custom","00000000-0000-0000-0000-000000000000","1","%SystemRoot%\System32\Winevt\Logs\Microsoft-Windows-OfflineFiles%4SyncLog.etl","O:BAG:SYD:(D;;0xf0007;;;AN)(D;;0xf0007;;;BG)(A;;0x7;;;SY)(A;;0x7;;;BA)(A;;0x2;;;WD)"
"Microsoft-Windows-OLE/Clipboard-Performance","Microsoft-Windows-OLE-Perf","1028","Retain","False","False","Analytical","Application","00000000-0000-0000-0000-000000000000","1","%SystemRoot%\System32\Winevt\Logs\Microsoft-Windows-OLE%4Clipboard-Performance.etl","O:BAG:SYD:(A;;0x2;;;S-1-15-2-1)(A;;0xf0007;;;SY)(A;;0x7;;;BA)(A;;0x7;;;SO)(A;;0x3;;;IU)(A;;0x3;;;SU)(A;;0x3;;;S-1-5-3)(A;;0x3;;;S-1-5-33)(A;;0x1;;;S-1-5-32-573)"
"Microsoft-Windows-OLEACC/Debug","Microsoft-Windows-OLEACC","1028","Retain","False","False","Debug","Application","00000000-0000-0000-0000-000000000000","1","%SystemRoot%\System32\Winevt\Logs\Microsoft-Windows-OLEACC%4Debug.etl","O:BAG:SYD:(A;;0x2;;;S-1-15-2-1)(A;;0xf0007;;;SY)(A;;0x7;;;BA)(A;;0x7;;;SO)(A;;0x3;;;IU)(A;;0x3;;;SU)(A;;0x3;;;S-1-5-3)(A;;0x3;;;S-1-5-33)(A;;0x1;;;S-1-5-32-573)"
"Microsoft-Windows-OLEACC/Diagnostic","Microsoft-Windows-OLEACC","1028","Retain","False","False","Analytical","Application","00000000-0000-0000-0000-000000000000","1","%SystemRoot%\System32\Winevt\Logs\Microsoft-Windows-OLEACC%4Diagnostic.etl","O:BAG:SYD:(A;;0x2;;;S-1-15-2-1)(A;;0xf0007;;;SY)(A;;0x7;;;BA)(A;;0x7;;;SO)(A;;0x3;;;IU)(A;;0x3;;;SU)(A;;0x3;;;S-1-5-3)(A;;0x3;;;S-1-5-33)(A;;0x1;;;S-1-5-32-573)"
"Microsoft-Windows-OneBackup/Debug","Microsoft-Windows-OneBackup","1028","Circular","True","False","Operational","Application","00000000-0000-0000-0000-000000000000","1","%SystemRoot%\System32\Winevt\Logs\Microsoft-Windows-OneBackup%4Debug.evtx","O:BAG:SYD:(A;;0x2;;;S-1-15-2-1)(A;;0xf0007;;;SY)(A;;0x7;;;BA)(A;;0x7;;;SO)(A;;0x3;;;IU)(A;;0x3;;;SU)(A;;0x3;;;S-1-5-3)(A;;0x3;;;S-1-5-33)(A;;0x1;;;S-1-5-32-573)"
"Microsoft-Windows-OneX/Diagnostic","Microsoft-Windows-OneX","1028","Retain","False","False","Analytical","Application","00000000-0000-0000-0000-000000000000","1","%SystemRoot%\System32\Winevt\Logs\Microsoft-Windows-OneX%4Diagnostic.etl","O:BAG:SYD:(A;;0x2;;;S-1-15-2-1)(A;;0xf0007;;;SY)(A;;0x7;;;BA)(A;;0x7;;;SO)(A;;0x3;;;IU)(A;;0x3;;;SU)(A;;0x3;;;S-1-5-3)(A;;0x3;;;S-1-5-33)(A;;0x1;;;S-1-5-32-573)"
"Microsoft-Windows-OneX/Operational","Microsoft-Windows-OneX","1028","Circular","False","False","Operational","Application","00000000-0000-0000-0000-000000000000","1","%SystemRoot%\System32\Winevt\Logs\Microsoft-Windows-OneX%4Operational.evtx","O:BAG:SYD:(A;;0x2;;;S-1-15-2-1)(A;;0xf0007;;;SY)(A;;0x7;;;BA)(A;;0x7;;;SO)(A;;0x3;;;IU)(A;;0x3;;;SU)(A;;0x3;;;S-1-5-3)(A;;0x3;;;S-1-5-33)(A;;0x1;;;S-1-5-32-573)"
"Microsoft-Windows-OOBE-FirstLogonAnim/Diagnostic","Microsoft-Windows-OOBE-FirstLogonAnim","1028","Retain","False","False","Analytical","Application","00000000-0000-0000-0000-000000000000","1","%SystemRoot%\System32\Winevt\Logs\Microsoft-Windows-OOBE-FirstLogonAnim%4Diagnostic.etl","O:BAG:SYD:(A;;0x2;;;S-1-15-2-1)(A;;0xf0007;;;SY)(A;;0x7;;;BA)(A;;0x7;;;SO)(A;;0x3;;;IU)(A;;0x3;;;SU)(A;;0x3;;;S-1-5-3)(A;;0x3;;;S-1-5-33)(A;;0x1;;;S-1-5-32-573)"
"Microsoft-Windows-OOBE-Machine-Core/Diagnostic","Microsoft-Windows-OOBE-Machine-Core","1028","Retain","False","False","Analytical","Application","00000000-0000-0000-0000-000000000000","1","%SystemRoot%\System32\Winevt\Logs\Microsoft-Windows-OOBE-Machine-Core%4Diagnostic.etl","O:BAG:SYD:(A;;0x2;;;S-1-15-2-1)(A;;0xf0007;;;SY)(A;;0x7;;;BA)(A;;0x7;;;SO)(A;;0x3;;;IU)(A;;0x3;;;SU)(A;;0x3;;;S-1-5-3)(A;;0x3;;;S-1-5-33)(A;;0x1;;;S-1-5-32-573)"
"Microsoft-Windows-OOBE-Machine-DUI/Diagnostic","Microsoft-Windows-OOBE-Machine-DUI","1028","Retain","False","False","Analytical","Application","00000000-0000-0000-0000-000000000000","1","%SystemRoot%\System32\Winevt\Logs\Microsoft-Windows-OOBE-Machine-DUI%4Diagnostic.etl","O:BAG:SYD:(A;;0x2;;;S-1-15-2-1)(A;;0xf0007;;;SY)(A;;0x7;;;BA)(A;;0x7;;;SO)(A;;0x3;;;IU)(A;;0x3;;;SU)(A;;0x3;;;S-1-5-3)(A;;0x3;;;S-1-5-33)(A;;0x1;;;S-1-5-32-573)"
"Microsoft-Windows-OOBE-Machine-DUI/Operational","Microsoft-Windows-OOBE-Machine-DUI","1028","Circular","True","False","Operational","Application","00000000-0000-0000-0000-000000000000","1","%SystemRoot%\System32\Winevt\Logs\Microsoft-Windows-OOBE-Machine-DUI%4Operational.evtx","O:BAG:SYD:(A;;0x2;;;S-1-15-2-1)(A;;0xf0007;;;SY)(A;;0x7;;;BA)(A;;0x7;;;SO)(A;;0x3;;;IU)(A;;0x3;;;SU)(A;;0x3;;;S-1-5-3)(A;;0x3;;;S-1-5-33)(A;;0x1;;;S-1-5-32-573)"
"Microsoft-Windows-OOBE-Machine-Plugins-Wireless/Diagnostic","Microsoft-Windows-OOBE-Machine-Plugins-Wireless","1028","Retain","False","False","Analytical","Application","00000000-0000-0000-0000-000000000000","1","%SystemRoot%\System32\Winevt\Logs\Microsoft-Windows-OOBE-Machine-Plugins-Wireless%4Diagnostic.etl","O:BAG:SYD:(A;;0x2;;;S-1-15-2-1)(A;;0xf0007;;;SY)(A;;0x7;;;BA)(A;;0x7;;;SO)(A;;0x3;;;IU)(A;;0x3;;;SU)(A;;0x3;;;S-1-5-3)(A;;0x3;;;S-1-5-33)(A;;0x1;;;S-1-5-32-573)"
"Microsoft-Windows-OOBE-Machine-Plugins/Diagnostic","Microsoft-Windows-OOBE-Machine-Plugins","1028","Retain","False","False","Analytical","Application","00000000-0000-0000-0000-000000000000","1","%SystemRoot%\System32\Winevt\Logs\Microsoft-Windows-OOBE-Machine-Plugins%4Diagnostic.etl","O:BAG:SYD:(A;;0x2;;;S-1-15-2-1)(A;;0xf0007;;;SY)(A;;0x7;;;BA)(A;;0x7;;;SO)(A;;0x3;;;IU)(A;;0x3;;;SU)(A;;0x3;;;S-1-5-3)(A;;0x3;;;S-1-5-33)(A;;0x1;;;S-1-5-32-573)"
"Microsoft-Windows-OobeLdr/Analytic","Microsoft-Windows-OobeLdr","1028","Retain","False","False","Analytical","Application","00000000-0000-0000-0000-000000000000","1","%SystemRoot%\System32\Winevt\Logs\Microsoft-Windows-OobeLdr%4Analytic.etl","O:BAG:SYD:(A;;0x2;;;S-1-15-2-1)(A;;0xf0007;;;SY)(A;;0x7;;;BA)(A;;0x7;;;SO)(A;;0x3;;;IU)(A;;0x3;;;SU)(A;;0x3;;;S-1-5-3)(A;;0x3;;;S-1-5-33)(A;;0x1;;;S-1-5-32-573)"
"Microsoft-Windows-osk/Diagnostic","Microsoft-Windows-osk","1028","Retain","False","False","Analytical","Application","00000000-0000-0000-0000-000000000000","1","%SystemRoot%\System32\Winevt\Logs\Microsoft-Windows-osk%4Diagnostic.etl","O:BAG:SYD:(A;;0x2;;;S-1-15-2-1)(A;;0xf0007;;;SY)(A;;0x7;;;BA)(A;;0x7;;;SO)(A;;0x3;;;IU)(A;;0x3;;;SU)(A;;0x3;;;S-1-5-3)(A;;0x3;;;S-1-5-33)(A;;0x1;;;S-1-5-32-573)"
"Microsoft-Windows-OtpCredentialProvider/Operational","Microsoft-Windows-OtpCredentialProviderEvt","1028","Circular","False","False","Operational","Application","00000000-0000-0000-0000-000000000000","1","%SystemRoot%\System32\Winevt\Logs\Microsoft-Windows-OtpCredentialProvider%4Operational.evtx","O:BAG:SYD:(A;;0x2;;;S-1-15-2-1)(A;;0xf0007;;;SY)(A;;0x7;;;BA)(A;;0x7;;;SO)(A;;0x3;;;IU)(A;;0x3;;;SU)(A;;0x3;;;S-1-5-3)(A;;0x3;;;S-1-5-33)(A;;0x1;;;S-1-5-32-573)"
"Microsoft-Windows-PackageStateRoaming/Analytic","Microsoft-Windows-PackageStateRoaming","1028","Retain","False","False","Analytical","Application","00000000-0000-0000-0000-000000000000","1","%SystemRoot%\System32\Winevt\Logs\Microsoft-Windows-PackageStateRoaming%4Analytic.etl","O:BAG:SYD:(A;;0x2;;;S-1-15-2-1)(A;;0xf0007;;;SY)(A;;0x7;;;BA)(A;;0x7;;;SO)(A;;0x3;;;IU)(A;;0x3;;;SU)(A;;0x3;;;S-1-5-3)(A;;0x3;;;S-1-5-33)(A;;0x1;;;S-1-5-32-573)"
"Microsoft-Windows-PackageStateRoaming/Debug","Microsoft-Windows-PackageStateRoaming","1028","Retain","False","False","Debug","Application","00000000-0000-0000-0000-000000000000","1","%SystemRoot%\System32\Winevt\Logs\Microsoft-Windows-PackageStateRoaming%4Debug.etl","O:BAG:SYD:(A;;0x2;;;S-1-15-2-1)(A;;0xf0007;;;SY)(A;;0x7;;;BA)(A;;0x7;;;SO)(A;;0x3;;;IU)(A;;0x3;;;SU)(A;;0x3;;;S-1-5-3)(A;;0x3;;;S-1-5-33)(A;;0x1;;;S-1-5-32-573)"
"Microsoft-Windows-PackageStateRoaming/Operational","Microsoft-Windows-PackageStateRoaming","1028","Circular","True","False","Operational","Application","00000000-0000-0000-0000-000000000000","1","%SystemRoot%\System32\Winevt\Logs\Microsoft-Windows-PackageStateRoaming%4Operational.evtx","O:BAG:SYD:(A;;0x2;;;S-1-15-2-1)(A;;0xf0007;;;SY)(A;;0x7;;;BA)(A;;0x7;;;SO)(A;;0x3;;;IU)(A;;0x3;;;SU)(A;;0x3;;;S-1-5-3)(A;;0x3;;;S-1-5-33)(A;;0x1;;;S-1-5-32-573)"
"Microsoft-Windows-ParentalControls/Operational","Microsoft-Windows-ParentalControls","1028","Circular","True","False","Operational","Application","00000000-0000-0000-0000-000000000000","1","%SystemRoot%\System32\Winevt\Logs\Microsoft-Windows-ParentalControls%4Operational.evtx","O:BAG:SYD:(A;;0xf0007;;;SY)(A;;0x7;;;BA)(A;;0x2;;;AU)(A;;0x2;;;LS)"
"Microsoft-Windows-Partition/Analytic","Microsoft-Windows-Partition","1028","Retain","False","False","Analytical","System","00000000-0000-0000-0000-000000000000","1","%SystemRoot%\System32\Winevt\Logs\Microsoft-Windows-Partition%4Analytic.etl","O:BAG:SYD:(A;;0xf0007;;;SY)(A;;0x7;;;BA)(A;;0x3;;;BO)(A;;0x5;;;SO)(A;;0x1;;;IU)(A;;0x3;;;SU)(A;;0x1;;;S-1-5-3)(A;;0x2;;;S-1-5-33)(A;;0x1;;;S-1-5-32-573)"
"Microsoft-Windows-Partition/Diagnostic","Microsoft-Windows-Partition","1028","Circular","True","False","Operational","System","00000000-0000-0000-0000-000000000000","1","%SystemRoot%\System32\Winevt\Logs\Microsoft-Windows-Partition%4Diagnostic.evtx","O:BAG:SYD:(A;;0xf0007;;;SY)(A;;0x7;;;BA)(A;;0x3;;;BO)(A;;0x5;;;SO)(A;;0x1;;;IU)(A;;0x3;;;SU)(A;;0x1;;;S-1-5-3)(A;;0x2;;;S-1-5-33)(A;;0x1;;;S-1-5-32-573)"
"Microsoft-Windows-PCI/Diagnostic","Microsoft-Windows-PCI","1028","Retain","False","False","Analytical","Application","00000000-0000-0000-0000-000000000000","1","%SystemRoot%\System32\Winevt\Logs\Microsoft-Windows-PCI%4Diagnostic.etl","O:BAG:SYD:(A;;0x2;;;S-1-15-2-1)(A;;0xf0007;;;SY)(A;;0x7;;;BA)(A;;0x7;;;SO)(A;;0x3;;;IU)(A;;0x3;;;SU)(A;;0x3;;;S-1-5-3)(A;;0x3;;;S-1-5-33)(A;;0x1;;;S-1-5-32-573)"
"Microsoft-Windows-PeerToPeerDrtEventProvider/Diagnostic","Microsoft-Windows-PeerToPeerDrtEventProvider","1028","Retain","False","False","Analytical","Application","00000000-0000-0000-0000-000000000000","1","%SystemRoot%\System32\Winevt\Logs\Microsoft-Windows-PeerToPeerDrtEventProvider%4Diagnostic.etl","O:BAG:SYD:(A;;0x2;;;S-1-15-2-1)(A;;0xf0007;;;SY)(A;;0x7;;;BA)(A;;0x7;;;SO)(A;;0x3;;;IU)(A;;0x3;;;SU)(A;;0x3;;;S-1-5-3)(A;;0x3;;;S-1-5-33)(A;;0x1;;;S-1-5-32-573)"
"Microsoft-Windows-PerceptionRuntime/Operational","Microsoft-Windows-PerceptionRuntime","1028","Circular","True","False","Operational","Application","00000000-0000-0000-0000-000000000000","1","%SystemRoot%\System32\Winevt\Logs\Microsoft-Windows-PerceptionRuntime%4Operational.evtx","O:BAG:SYD:(A;;0x2;;;S-1-15-2-1)(A;;0xf0007;;;SY)(A;;0x7;;;BA)(A;;0x7;;;SO)(A;;0x3;;;IU)(A;;0x3;;;SU)(A;;0x3;;;S-1-5-3)(A;;0x3;;;S-1-5-33)(A;;0x1;;;S-1-5-32-573)"
"Microsoft-Windows-PerceptionSensorDataService/Operational","Microsoft-Windows-PerceptionSensorDataService","1028","Circular","True","False","Operational","Application","00000000-0000-0000-0000-000000000000","1","%SystemRoot%\System32\Winevt\Logs\Microsoft-Windows-PerceptionSensorDataService%4Operational.evtx","O:BAG:SYD:(A;;0x2;;;S-1-15-2-1)(A;;0xf0007;;;SY)(A;;0x7;;;BA)(A;;0x7;;;SO)(A;;0x3;;;IU)(A;;0x3;;;SU)(A;;0x3;;;S-1-5-3)(A;;0x3;;;S-1-5-33)(A;;0x1;;;S-1-5-32-573)"
"Microsoft-Windows-PhotoAcq/Analytic","Microsoft-Windows-PhotoAcq","1028","Retain","False","False","Analytical","System","00000000-0000-0000-0000-000000000000","1","%SystemRoot%\System32\Winevt\Logs\Microsoft-Windows-PhotoAcq%4Analytic.etl","O:BAG:SYD:(A;;0xf0007;;;SY)(A;;0x7;;;BA)(A;;0x3;;;BO)(A;;0x5;;;SO)(A;;0x1;;;IU)(A;;0x3;;;SU)(A;;0x1;;;S-1-5-3)(A;;0x2;;;S-1-5-33)(A;;0x1;;;S-1-5-32-573)"
"Microsoft-Windows-PlayToManager/Analytic","Microsoft-Windows-PlayToManager","1028","Retain","False","False","Analytical","System","00000000-0000-0000-0000-000000000000","1","%SystemRoot%\System32\Winevt\Logs\Microsoft-Windows-PlayToManager%4Analytic.etl","O:BAG:SYD:(A;;0xf0007;;;SY)(A;;0x7;;;BA)(A;;0x3;;;BO)(A;;0x5;;;SO)(A;;0x1;;;IU)(A;;0x3;;;SU)(A;;0x1;;;S-1-5-3)(A;;0x2;;;S-1-5-33)(A;;0x1;;;S-1-5-32-573)"
"Microsoft-Windows-Policy/Analytic","Microsoft-Windows-EQoS","1028","Retain","False","False","Analytical","System","00000000-0000-0000-0000-000000000000","1","%SystemRoot%\System32\Winevt\Logs\Microsoft-Windows-Policy%4Analytic.etl","O:BAG:SYD:(A;;0xf0007;;;SY)(A;;0x7;;;BA)(A;;0x3;;;BO)(A;;0x5;;;SO)(A;;0x1;;;IU)(A;;0x3;;;SU)(A;;0x1;;;S-1-5-3)(A;;0x2;;;S-1-5-33)(A;;0x1;;;S-1-5-32-573)"
"Microsoft-Windows-Policy/Operational","Microsoft-Windows-EQoS","1028","Circular","True","False","Operational","System","00000000-0000-0000-0000-000000000000","1","%SystemRoot%\System32\Winevt\Logs\Microsoft-Windows-Policy%4Operational.evtx","O:BAG:SYD:(A;;0xf0007;;;SY)(A;;0x7;;;BA)(A;;0x3;;;BO)(A;;0x5;;;SO)(A;;0x1;;;IU)(A;;0x3;;;SU)(A;;0x1;;;S-1-5-3)(A;;0x2;;;S-1-5-33)(A;;0x1;;;S-1-5-32-573)"
"Microsoft-Windows-PortableDeviceStatusProvider/Analytic","Microsoft-Windows-PortableDeviceStatusProvider","1028","Retain","False","False","Analytical","System","00000000-0000-0000-0000-000000000000","1","%SystemRoot%\System32\Winevt\Logs\Microsoft-Windows-PortableDeviceStatusProvider%4Analytic.etl","O:BAG:SYD:(A;;0xf0007;;;SY)(A;;0x7;;;BA)(A;;0x3;;;BO)(A;;0x5;;;SO)(A;;0x1;;;IU)(A;;0x3;;;SU)(A;;0x1;;;S-1-5-3)(A;;0x2;;;S-1-5-33)(A;;0x1;;;S-1-5-32-573)"
"Microsoft-Windows-PortableDeviceSyncProvider/Analytic","Microsoft-Windows-PortableDeviceSyncProvider","1028","Retain","False","False","Analytical","System","00000000-0000-0000-0000-000000000000","1","%SystemRoot%\System32\Winevt\Logs\Microsoft-Windows-PortableDeviceSyncProvider%4Analytic.etl","O:BAG:SYD:(A;;0xf0007;;;SY)(A;;0x7;;;BA)(A;;0x3;;;BO)(A;;0x5;;;SO)(A;;0x1;;;IU)(A;;0x3;;;SU)(A;;0x1;;;S-1-5-3)(A;;0x2;;;S-1-5-33)(A;;0x1;;;S-1-5-32-573)"
"Microsoft-Windows-Power-Meter-Polling/Diagnostic","Microsoft-Windows-Power-Meter-Polling","1028","Retain","False","False","Analytical","Application","00000000-0000-0000-0000-000000000000","1","%SystemRoot%\System32\Winevt\Logs\Microsoft-Windows-Power-Meter-Polling%4Diagnostic.etl","O:BAG:SYD:(A;;0x2;;;S-1-15-2-1)(A;;0xf0007;;;SY)(A;;0x7;;;BA)(A;;0x7;;;SO)(A;;0x3;;;IU)(A;;0x3;;;SU)(A;;0x3;;;S-1-5-3)(A;;0x3;;;S-1-5-33)(A;;0x1;;;S-1-5-32-573)"
